subject	trial	stimfile	condition	code	response	distractor	initTime	rt	DV_inmot	DV_dist	DV_velmax	DV_velmax_start	DV_acc_flips	DV_ADavg	DV_AUC	DV_initang	DV_dist_maxveloc	DV_ang_tot	DV_angflp_lat	DV_angflp_mot
3033	21	The panda is colored by the monkey.wav	2	passive	2	1	474.000000	2704.000000	2230.000000	1.836347	76.637018	94.000000	20.000000	0.285767	0.692234	-0.139270	1.321681	9.000000	5.000000	3.000000
3033	48	The boy is pushed by his sister.wav	2	passive	1	2	153.000000	2341.000000	2188.000000	1.910571	72.246703	10.000000	27.000000	0.164129	0.672588	-28.946227	0.054476	6.000000	1.000000	5.000000
3033	15	The hero is killed by the robber.wav	2	passive	2	1	393.000000	2482.000000	2089.000000	1.731061	61.898338	86.000000	21.000000	0.256350	0.825010	5.769591	1.007635	6.000000	1.000000	5.000000
3033	33	The zebra kicks the horse.wav	1	declarative	1	2	306.000000	1886.000000	1580.000000	1.869926	111.770796	96.000000	16.000000	0.314074	0.746315	-6.693846	1.311072	12.000000	3.000000	9.000000
3033	57	The baby touches the hamster.wav	1	declarative	1	2	183.000000	2298.000000	2115.000000	1.979124	60.605055	77.000000	25.000000	0.128118	0.790838	21.673555	1.515031	12.000000	2.000000	10.000000
3033	42	The pig was followed by the hen.wav	2	passive	2	1	293.000000	2560.000000	2267.000000	2.021002	86.128519	87.000000	19.000000	0.303356	0.873876	-1.243501	1.232299	9.000000	0.000000	8.000000
3033	83	The chicken was scared by the crow.wav	2	passive	2	1	73.000000	2767.000000	2694.000000	1.877468	92.339844	96.000000	29.000000	0.367659	0.833373	-10.861590	1.415768	15.000000	10.000000	3.000000
3033	43	The princess slaps the prince.wav	1	declarative	2	1	494.000000	1884.000000	1390.000000	1.913426	87.044028	96.000000	22.000000	0.239823	0.776175	3.449553	1.478206	12.000000	2.000000	9.000000
3033	73	The skier was crushed by the snowboard.wav	2	passive	1	2	144.000000	3565.000000	3421.000000	2.102428	74.319780	90.000000	30.000000	0.405305	0.945043	89.558082	1.386770	5.000000	0.000000	5.000000
3033	26	The cloud hides the sun.wav	1	declarative	1	2	254.000000	1874.000000	1620.000000	1.841208	51.325761	71.000000	25.000000	0.241424	0.794966	1.726428	1.055768	8.000000	1.000000	7.000000
3033	47	The tiger lifts the bear.wav	1	declarative	1	2	204.000000	2360.000000	2156.000000	2.034935	87.627174	94.000000	32.000000	0.355951	0.912215	8.522691	1.517173	5.000000	2.000000	3.000000
3033	24	The husband was fed by his wife.wav	2	passive	1	2	378.000000	2984.000000	2606.000000	2.156028	65.953439	96.000000	24.000000	0.198663	0.807717	3.638044	1.826261	7.000000	1.000000	6.000000
3033	53	The bus hits the motorcycle.wav	1	declarative	2	1	503.000000	2775.000000	2272.000000	1.812241	106.498034	90.000000	13.000000	0.363254	0.848089	-0.444791	0.897668	5.000000	3.000000	1.000000
3033	37	The turtle was carried by the sheep.wav	2	passive	1	2	163.000000	2173.000000	2010.000000	2.436167	62.975490	78.000000	36.000000	0.341285	1.072457	23.619795	1.560809	7.000000	4.000000	3.000000
3033	40	The fish eats the fisherman.wav	1	declarative	2	1	363.000000	1823.000000	1460.000000	2.084861	99.692095	84.000000	17.000000	0.269068	0.885259	12.288821	1.487855	9.000000	5.000000	4.000000
3033	38	The nurse hugs the surgeon.wav	1	declarative	2	1	203.000000	2323.000000	2120.000000	2.092376	56.704815	27.000000	23.000000	0.258501	0.876119	9.694257	0.193481	9.000000	4.000000	5.000000
3033	58	The robber shoots the policeman.wav	1	declarative	2	1	274.000000	2004.000000	1730.000000	2.048318	79.395463	22.000000	23.000000	0.305449	1.030101	-23.260624	0.086233	5.000000	3.000000	2.000000
3033	51	The grandmother finds the grandson.wav	1	declarative	2	1	413.000000	3041.000000	2628.000000	2.015817	137.426517	91.000000	27.000000	0.467533	0.891781	-23.173889	1.175314	12.000000	1.000000	10.000000
3033	49	The aunt is assisted by her niece.wav	2	passive	2	1	213.000000	4284.000000	4071.000000	2.556646	115.015101	96.000000	30.000000	0.388043	1.131483	-16.627967	1.981571	9.000000	1.000000	8.000000
3033	14	The elephant was washed by the worker.wav	2	passive	2	1	307.000000	2504.000000	2197.000000	2.241981	172.137484	92.000000	16.000000	0.371971	0.980518	10.076297	1.227850	9.000000	4.000000	5.000000
3033	56	The seagull chases the tourist.wav	1	declarative	2	1	363.000000	2083.000000	1720.000000	2.487457	68.748210	96.000000	28.000000	0.271719	0.940125	16.547980	2.143715	9.000000	3.000000	5.000000
3033	34	The boxer is punched by the kangeroo.wav	2	passive	2	1	413.000000	2293.000000	1880.000000	2.659416	198.184083	96.000000	22.000000	0.363782	0.907491	8.157018	1.668496	8.000000	2.000000	6.000000
3033	22	The bird watches the alligator.wav	1	declarative	1	2	286.000000	2425.000000	2139.000000	2.249635	63.276178	87.000000	27.000000	0.384886	0.933405	2.449941	1.482726	6.000000	1.000000	5.000000
3033	11	The dog was bitten by the snake.wav	2	passive	1	2	213.000000	2133.000000	1920.000000	2.509544	162.803084	83.000000	25.000000	0.411664	1.188610	10.072997	1.382400	10.000000	4.000000	6.000000
3033	23	The puppy was licked by the kitten.wav	2	passive	1	2	453.000000	2263.000000	1810.000000	2.903841	213.014291	96.000000	20.000000	0.486156	1.158020	-0.242892	1.838769	4.000000	1.000000	3.000000
3033	82	The daughter kisses the king.wav	1	declarative	1	2	48.000000	2882.000000	2834.000000	2.799033	204.056242	96.000000	21.000000	0.445735	0.966145	16.843983	1.778752	9.000000	3.000000	6.000000
3090	21	The bus hits the motorcycle.wav	1	declarative	2	1	32.000000	1794.000000	1762.000000	6.611255	310.665889	1.000000	31.000000	0.210102	0.502520	61.694905	0.000000	5.000000	0.000000	5.000000
3090	65	The chef was suprised by the mailman.wav	2	passive	1	2	17.000000	2598.000000	2581.000000	1.503961	88.280405	91.000000	7.000000	0.091530	0.592361	-14.613591	0.678014	3.000000	1.000000	2.000000
3090	28	The elephant was washed by the worker.wav	2	passive	2	1	263.000000	2344.000000	2081.000000	2.239803	288.287483	11.000000	8.000000	0.112258	0.590802	23.329789	0.017168	14.000000	0.000000	12.000000
3090	77	The aunt is assisted by her niece.wav	2	passive	2	1	1114.000000	2474.000000	1360.000000	1.761019	227.608971	96.000000	20.000000	0.409336	0.798248	-23.524670	0.622974	14.000000	3.000000	11.000000
3090	67	The baby touches the hamster.wav	1	declarative	1	2	128.000000	2246.000000	2118.000000	2.820719	206.561613	96.000000	16.000000	0.227992	0.819174	44.688151	1.787911	9.000000	0.000000	9.000000
3090	83	The skier was crushed by the snowboard.wav	2	passive	1	2	113.000000	5599.000000	5486.000000	1.863105	202.369564	2.000000	4.000000	0.163695	0.867936	13.627936	0.037792	1.000000	0.000000	0.000000
3090	70	The bird watches the alligator.wav	1	declarative	1	2	173.000000	2123.000000	1950.000000	2.900538	189.170920	96.000000	13.000000	0.372381	0.485465	-61.933124	1.954683	9.000000	2.000000	7.000000
3090	64	The princess slaps the prince.wav	1	declarative	2	1	17.000000	2739.000000	2722.000000	3.033152	221.168498	96.000000	21.000000	0.432682	0.869609	11.197072	1.927310	8.000000	0.000000	7.000000
3090	72	The cat attacks the fireman.wav	1	declarative	1	2	283.000000	2183.000000	1900.000000	6.649657	238.918393	85.000000	16.000000	0.276875	1.282899	10.801505	4.751323	10.000000	1.000000	8.000000
3090	66	The pig was followed by the hen.wav	2	passive	2	1	17.000000	3300.000000	3283.000000	2.462863	191.119030	96.000000	11.000000	0.426551	0.757916	26.634881	1.507268	8.000000	1.000000	7.000000
3090	71	The daughter kisses the king.wav	1	declarative	1	2	163.000000	1924.000000	1761.000000	4.645882	205.220806	52.000000	11.000000	0.220778	0.748192	48.671055	1.811854	8.000000	2.000000	6.000000
3090	60	The boxer is punched by the kangeroo.wav	2	passive	2	1	87.000000	2711.000000	2624.000000	5.264207	168.903327	29.000000	29.000000	0.289228	0.615835	57.004589	1.997439	11.000000	0.000000	9.000000
3090	57	The dog was bitten by the snake.wav	2	passive	1	2	48.000000	2278.000000	2230.000000	5.373043	252.859062	14.000000	21.000000	0.238929	0.423016	53.500009	0.715730	14.000000	0.000000	13.000000
3090	25	The seagull chases the tourist.wav	1	declarative	2	1	133.000000	2064.000000	1931.000000	7.029767	165.509109	96.000000	25.000000	0.292365	0.449003	42.859670	6.202221	8.000000	2.000000	6.000000
3090	45	The husband was fed by his wife.wav	2	passive	1	2	32.000000	3001.000000	2969.000000	5.997380	199.863258	15.000000	14.000000	0.278473	0.733010	54.339106	0.952858	12.000000	1.000000	11.000000
3090	48	The grandmother finds the grandson.wav	1	declarative	2	1	77.000000	2770.000000	2693.000000	5.929145	242.423440	3.000000	22.000000	0.375202	0.386566	64.370341	0.021412	5.000000	1.000000	3.000000
3090	59	The robber shoots the policeman.wav	1	declarative	2	1	16.000000	2557.000000	2541.000000	6.383354	216.404299	12.000000	14.000000	0.423312	0.875735	56.368663	0.751680	14.000000	0.000000	14.000000
3090	61	The cloud hides the sun.wav	1	declarative	1	2	123.000000	2560.000000	2437.000000	4.889998	156.674051	15.000000	22.000000	0.420915	0.838933	38.462961	0.869662	16.000000	1.000000	14.000000
3090	19	The boy is pushed by his sister.wav	2	passive	1	2	17.000000	2592.000000	2575.000000	7.319697	193.476478	25.000000	36.000000	0.395628	1.677419	51.760682	2.167241	6.000000	0.000000	6.000000
3090	81	The tiger lifts the bear.wav	1	declarative	1	2	94.000000	2329.000000	2235.000000	9.685306	278.941690	27.000000	13.000000	0.325477	0.716583	-53.542017	2.633871	9.000000	1.000000	8.000000
3090	29	The chicken was scared by the crow.wav	2	passive	2	1	32.000000	3485.000000	3453.000000	9.110747	234.164292	2.000000	34.000000	0.280474	0.344356	35.136766	0.041900	10.000000	0.000000	9.000000
3090	78	The duck was led by the penguin.wav	2	passive	1	2	33.000000	3592.000000	3559.000000	12.959508	294.359807	94.000000	23.000000	0.709894	0.784993	23.054840	11.050661	14.000000	0.000000	14.000000
3090	40	The fish eats the fisherman.wav	1	declarative	2	1	18.000000	2329.000000	2311.000000	6.017392	255.991735	18.000000	18.000000	0.650193	0.336877	70.538407	1.726331	6.000000	0.000000	6.000000
3090	20	The kid tickles the mom.wav	1	declarative	1	2	33.000000	2723.000000	2690.000000	8.060023	222.129414	3.000000	33.000000	0.422075	1.637559	86.991822	0.162656	11.000000	0.000000	10.000000
3090	43	The zebra kicks the horse.wav	1	declarative	1	2	47.000000	2108.000000	2061.000000	5.845823	206.707108	3.000000	16.000000	0.522321	1.314872	83.308097	0.087991	10.000000	1.000000	8.000000
3090	73	The nurse hugs the surgeon.wav	1	declarative	2	1	117.000000	2075.000000	1958.000000	4.385637	178.884716	16.000000	21.000000	0.839705	0.752658	66.152300	0.901502	4.000000	0.000000	4.000000
3090	54	The puppy was licked by the kitten.wav	2	passive	1	2	173.000000	4228.000000	4055.000000	10.736167	282.081390	23.000000	27.000000	0.586867	0.626561	56.541663	3.272002	9.000000	0.000000	9.000000
3090	80	The turtle was carried by the sheep.wav	2	passive	1	2	48.000000	2341.000000	2293.000000	7.503897	316.768134	51.000000	16.000000	0.498352	0.609798	40.937945	3.338009	17.000000	0.000000	16.000000
3090	63	The panda is colored by the monkey.wav	2	passive	2	1	16.000000	3921.000000	3905.000000	13.810586	401.537280	8.000000	23.000000	0.638843	1.165921	-44.486150	1.267099	18.000000	0.000000	18.000000
3093	36	The turtle was carried by the sheep.wav	2	passive	1	2	274.000000	2234.000000	1960.000000	1.794741	130.120005	69.000000	16.000000	0.133811	0.630411	-5.852702	0.795631	17.000000	5.000000	12.000000
3093	26	The nurse hugs the surgeon.wav	1	declarative	2	1	229.000000	2029.000000	1800.000000	1.528290	93.796931	78.000000	30.000000	0.260533	0.664151	-0.419844	0.292477	17.000000	15.000000	2.000000
3093	73	The skier was crushed by the snowboard.wav	2	passive	1	2	400.000000	2780.000000	2380.000000	1.651272	56.845304	94.000000	30.000000	0.172503	0.627277	-31.993962	1.284839	12.000000	4.000000	7.000000
3093	84	The cat attacks the fireman.wav	1	declarative	1	2	149.000000	2229.000000	2080.000000	1.598655	68.262402	76.000000	19.000000	0.143995	0.671183	-10.206146	0.905364	14.000000	0.000000	14.000000
3093	75	The tiger lifts the bear.wav	1	declarative	1	2	99.000000	2454.000000	2355.000000	1.698981	65.081822	70.000000	22.000000	0.171103	0.673428	7.596437	0.809853	11.000000	3.000000	8.000000
3093	25	The hero is killed by the robber.wav	2	passive	2	1	699.000000	2199.000000	1500.000000	1.834068	182.715929	89.000000	17.000000	0.383661	0.676707	-13.220814	0.721909	19.000000	16.000000	3.000000
3093	41	The cloud hides the sun.wav	1	declarative	1	2	49.000000	1936.000000	1887.000000	1.570100	64.392561	76.000000	30.000000	0.271618	0.690468	5.758260	0.473664	18.000000	3.000000	14.000000
3093	58	The kid tickles the mom.wav	1	declarative	1	2	199.000000	2582.000000	2383.000000	1.698082	48.541481	88.000000	35.000000	0.199517	0.651632	-0.873601	1.293995	18.000000	3.000000	15.000000
3093	35	The daughter kisses the king.wav	1	declarative	1	2	199.000000	3075.000000	2876.000000	1.598361	90.190958	7.000000	20.000000	0.057538	0.678094	-15.942801	0.057942	12.000000	1.000000	11.000000
3093	56	The husband was fed by his wife.wav	2	passive	1	2	299.000000	3150.000000	2851.000000	1.801289	77.033124	88.000000	26.000000	0.194795	0.786241	-1.388241	1.192897	7.000000	2.000000	5.000000
3093	62	The boy is pushed by his sister.wav	2	passive	1	2	369.000000	2601.000000	2232.000000	1.864663	70.454528	13.000000	24.000000	0.145907	0.798538	-4.040295	0.000000	10.000000	0.000000	9.000000
3093	82	The zebra kicks the horse.wav	1	declarative	1	2	149.000000	1939.000000	1790.000000	1.623316	72.308863	96.000000	31.000000	0.188820	0.757234	0.000000	1.261772	17.000000	3.000000	14.000000
3093	77	The dog was bitten by the snake.wav	2	passive	1	2	32.000000	2566.000000	2534.000000	1.935974	57.922998	43.000000	17.000000	0.150919	0.933242	11.732252	0.948486	9.000000	3.000000	6.000000
3093	80	The chef was suprised by the mailman.wav	2	passive	1	2	149.000000	2762.000000	2613.000000	1.853709	60.085820	5.000000	25.000000	0.327667	0.953759	16.447208	0.000990	13.000000	0.000000	11.000000
3093	29	The baby touches the hamster.wav	1	declarative	1	2	33.000000	2407.000000	2374.000000	1.756539	44.353514	88.000000	30.000000	0.182486	0.756524	-5.925297	1.303931	6.000000	3.000000	3.000000
3093	40	The fish eats the fisherman.wav	1	declarative	2	1	258.000000	2016.000000	1758.000000	1.703436	87.677585	95.000000	22.000000	0.307309	0.696172	-19.020051	1.226899	15.000000	1.000000	14.000000
3093	68	The chicken was scared by the crow.wav	2	passive	2	1	595.000000	3338.000000	2743.000000	2.347124	159.944624	82.000000	26.000000	0.544132	0.802589	-29.704668	0.919126	14.000000	1.000000	12.000000
3093	45	The bird watches the alligator.wav	1	declarative	1	2	299.000000	3432.000000	3133.000000	1.704199	64.026551	80.000000	33.000000	0.221131	0.784972	8.705958	0.945888	9.000000	3.000000	6.000000
3093	52	The panda is colored by the monkey.wav	2	passive	2	1	159.000000	2219.000000	2060.000000	2.449903	224.080435	95.000000	24.000000	0.594854	1.240731	-46.415840	1.236073	23.000000	5.000000	18.000000
3093	42	The seagull chases the tourist.wav	1	declarative	2	1	178.000000	2158.000000	1980.000000	1.889328	102.803909	96.000000	35.000000	0.383127	0.862174	1.694324	1.375309	19.000000	8.000000	11.000000
3093	33	The grandmother finds the grandson.wav	1	declarative	2	1	288.000000	2916.000000	2628.000000	1.954038	152.437130	72.000000	28.000000	0.251081	0.812572	-2.080627	0.674933	23.000000	0.000000	22.000000
3093	24	The puppy was licked by the kitten.wav	2	passive	1	2	409.000000	2249.000000	1840.000000	2.434627	249.929439	96.000000	24.000000	0.447580	1.181508	-1.326969	1.184979	20.000000	19.000000	1.000000
3093	21	The princess slaps the prince.wav	1	declarative	2	1	1299.000000	2317.000000	1018.000000	1.994802	123.555193	78.000000	8.000000	0.353678	0.999976	-41.427201	0.545377	7.000000	2.000000	4.000000
3093	54	The aunt is assisted by her niece.wav	2	passive	2	1	269.000000	2519.000000	2250.000000	2.811492	166.507470	87.000000	13.000000	0.342003	1.062936	-0.891066	1.730165	8.000000	1.000000	6.000000
3093	48	The boxer is punched by the kangeroo.wav	2	passive	2	1	89.000000	2961.000000	2872.000000	2.706957	190.422660	69.000000	20.000000	0.383028	1.238038	-15.885358	1.487111	12.000000	1.000000	10.000000
3093	47	The bus hits the motorcycle.wav	1	declarative	2	1	178.000000	2878.000000	2700.000000	2.238771	174.630395	84.000000	16.000000	0.291227	0.893456	6.310255	1.231088	4.000000	0.000000	4.000000
3101	52	The panda is colored by the monkey.wav	2	passive	2	1	189.000000	3358.000000	3169.000000	1.591507	136.357681	91.000000	30.000000	0.295660	0.724183	1.287021	0.620872	11.000000	4.000000	7.000000
3101	26	The daughter kisses the king.wav	1	declarative	1	2	749.000000	2746.000000	1997.000000	1.547152	125.972682	86.000000	28.000000	0.256115	0.525277	-14.522944	0.585862	23.000000	18.000000	5.000000
3101	44	The turtle was carried by the sheep.wav	2	passive	1	2	738.000000	2208.000000	1470.000000	1.689524	119.348466	93.000000	11.000000	0.278506	0.768742	-7.967863	0.794975	4.000000	0.000000	4.000000
3101	24	The nurse hugs the surgeon.wav	1	declarative	2	1	458.000000	1648.000000	1190.000000	1.639711	271.565998	96.000000	14.000000	0.316708	0.513618	20.264146	0.281881	17.000000	16.000000	1.000000
3101	13	The bird watches the alligator.wav	1	declarative	1	2	378.000000	2358.000000	1980.000000	1.477666	232.529618	96.000000	24.000000	0.330632	0.531365	-20.324120	0.315017	15.000000	9.000000	5.000000
3101	29	The princess slaps the prince.wav	1	declarative	2	1	413.000000	1513.000000	1100.000000	1.731691	235.652478	93.000000	13.000000	0.311935	0.651552	4.061943	0.450052	10.000000	10.000000	0.000000
3101	78	The husband was fed by his wife.wav	2	passive	1	2	479.000000	2179.000000	1700.000000	1.962320	90.998671	96.000000	19.000000	0.246176	0.931594	-11.775912	1.507327	13.000000	8.000000	5.000000
3101	33	The grandmother finds the grandson.wav	1	declarative	2	1	1408.000000	2308.000000	900.000000	1.604010	124.497424	96.000000	10.000000	0.282843	0.754335	-8.227710	0.981523	5.000000	5.000000	0.000000
3101	30	The cloud hides the sun.wav	1	declarative	1	2	549.000000	1719.000000	1170.000000	1.743235	195.707424	95.000000	22.000000	0.321534	0.694963	-1.314021	0.625255	12.000000	9.000000	3.000000
3101	64	The chicken was scared by the crow.wav	2	passive	2	1	279.000000	2258.000000	1979.000000	2.025145	150.157207	20.000000	14.000000	0.278110	0.899800	8.043209	0.066433	13.000000	2.000000	11.000000
3101	83	The boy is pushed by his sister.wav	2	passive	1	2	313.000000	2243.000000	1930.000000	1.902251	103.386688	96.000000	17.000000	0.220247	0.856523	-8.953411	1.385318	11.000000	1.000000	9.000000
3101	81	The dog was bitten by the snake.wav	2	passive	1	2	253.000000	2133.000000	1880.000000	1.955252	102.867896	96.000000	13.000000	0.226780	0.906793	-4.889119	1.440913	15.000000	2.000000	12.000000
3101	56	The baby touches the hamster.wav	1	declarative	1	2	679.000000	2169.000000	1490.000000	1.643604	126.363338	96.000000	17.000000	0.285856	0.848003	4.768241	1.011787	13.000000	8.000000	3.000000
3101	70	The chef was suprised by the mailman.wav	2	passive	1	2	279.000000	2689.000000	2410.000000	1.881590	64.795352	96.000000	26.000000	0.297440	0.961472	0.000000	1.557613	6.000000	0.000000	6.000000
3101	59	The zebra kicks the horse.wav	1	declarative	1	2	608.000000	1978.000000	1370.000000	1.660767	159.441487	96.000000	34.000000	0.354107	0.805759	8.195120	0.863560	3.000000	3.000000	0.000000
3101	73	The skier was crushed by the snowboard.wav	2	passive	1	2	403.000000	2852.000000	2449.000000	1.885332	124.453239	96.000000	21.000000	0.289994	0.923942	0.451976	1.263066	20.000000	0.000000	18.000000
3101	40	The fish eats the fisherman.wav	1	declarative	2	1	394.000000	2078.000000	1684.000000	1.806784	64.375679	92.000000	19.000000	0.229804	0.800078	9.143401	1.316760	20.000000	6.000000	14.000000
3101	75	The aunt is assisted by her niece.wav	2	passive	2	1	229.000000	2821.000000	2592.000000	2.041194	100.407536	20.000000	17.000000	0.296666	0.962685	9.026924	0.042836	10.000000	1.000000	9.000000
3101	47	The hero is killed by the robber.wav	2	passive	2	1	698.000000	2178.000000	1480.000000	1.966204	124.043222	96.000000	15.000000	0.315740	0.981665	5.695419	1.345988	9.000000	2.000000	7.000000
3101	84	The duck was led by the penguin.wav	2	passive	1	2	189.000000	3342.000000	3153.000000	2.069691	113.574913	96.000000	25.000000	0.275809	0.987518	4.498908	1.501817	13.000000	3.000000	10.000000
3101	67	The bus hits the motorcycle.wav	1	declarative	2	1	463.000000	2145.000000	1682.000000	1.933686	95.132131	96.000000	33.000000	0.279505	0.915168	19.042862	1.458025	6.000000	3.000000	3.000000
3101	71	The pig was followed by the hen.wav	2	passive	2	1	433.000000	3065.000000	2632.000000	2.080107	148.700337	96.000000	25.000000	0.353945	0.995405	-5.586958	1.336606	13.000000	3.000000	8.000000
3101	48	The tiger lifts the bear.wav	1	declarative	1	2	528.000000	2151.000000	1623.000000	1.803243	105.600876	95.000000	20.000000	0.355336	0.948497	11.038995	1.211187	5.000000	1.000000	4.000000
3101	39	The seagull chases the tourist.wav	1	declarative	2	1	49.000000	1628.000000	1579.000000	1.981183	56.273730	80.000000	28.000000	0.291303	0.988787	-2.907678	1.207705	7.000000	1.000000	6.000000
3101	79	The cat attacks the fireman.wav	1	declarative	1	2	399.000000	2069.000000	1670.000000	2.009746	102.475395	96.000000	19.000000	0.238149	0.957829	-18.469064	1.497369	9.000000	2.000000	7.000000
3101	55	The robber shoots the policeman.wav	1	declarative	2	1	319.000000	3337.000000	3018.000000	2.299236	136.718928	96.000000	23.000000	0.360750	1.071562	-89.460026	1.615642	14.000000	1.000000	12.000000
3101	14	The boxer is punched by the kangeroo.wav	2	passive	2	1	129.000000	2398.000000	2269.000000	2.671059	267.320683	93.000000	10.000000	0.544316	0.674878	4.076375	1.057173	10.000000	3.000000	6.000000
3101	11	The elephant was washed by the worker.wav	2	passive	2	1	299.000000	2378.000000	2079.000000	2.561907	193.388959	92.000000	27.000000	0.410969	1.097952	-13.109567	1.392102	17.000000	9.000000	7.000000
3101	36	The kid tickles the mom.wav	1	declarative	1	2	109.000000	2581.000000	2472.000000	2.864317	232.473125	96.000000	20.000000	0.378818	1.039159	-10.490508	1.701952	10.000000	3.000000	7.000000
3128	69	The baby touches the hamster.wav	1	declarative	1	2	253.000000	1983.000000	1730.000000	1.647773	287.749744	96.000000	9.000000	0.301511	0.583156	-1.325663	0.209024	11.000000	6.000000	4.000000
3128	51	The seagull chases the tourist.wav	1	declarative	2	1	303.000000	2123.000000	1820.000000	1.755826	150.256077	86.000000	22.000000	0.253929	0.491607	-1.277571	0.391297	13.000000	1.000000	11.000000
3128	50	The dog was bitten by the snake.wav	2	passive	1	2	343.000000	5202.000000	4859.000000	1.751898	233.372617	94.000000	5.000000	0.402242	0.623577	7.865351	0.432129	4.000000	0.000000	3.000000
3128	56	The cat attacks the fireman.wav	1	declarative	1	2	133.000000	2588.000000	2455.000000	1.646691	163.574372	96.000000	31.000000	0.323422	0.644710	-9.290422	0.828819	24.000000	3.000000	20.000000
3128	63	The panda is colored by the monkey.wav	2	passive	2	1	133.000000	3219.000000	3086.000000	1.575966	146.000295	96.000000	15.000000	0.240366	0.770352	0.797820	0.845965	9.000000	2.000000	7.000000
3128	52	The princess slaps the prince.wav	1	declarative	2	1	294.000000	1834.000000	1540.000000	1.733120	164.341009	96.000000	16.000000	0.364509	0.513548	12.425011	0.911415	8.000000	2.000000	6.000000
3128	81	The boxer is punched by the kangeroo.wav	2	passive	2	1	33.000000	3632.000000	3599.000000	3.082130	197.632780	96.000000	29.000000	0.251710	0.704741	28.867743	2.093966	25.000000	4.000000	21.000000
3128	67	The husband was fed by his wife.wav	2	passive	1	2	288.000000	2228.000000	1940.000000	1.668299	189.622885	96.000000	9.000000	0.348586	0.911057	13.665081	0.720185	8.000000	2.000000	6.000000
3128	53	The puppy was licked by the kitten.wav	2	passive	1	2	32.000000	3998.000000	3966.000000	1.844151	127.006263	91.000000	33.000000	0.346516	0.800494	2.210408	0.844216	15.000000	7.000000	8.000000
3128	79	The chef was suprised by the mailman.wav	2	passive	1	2	1057.000000	1977.000000	920.000000	1.974646	268.063121	96.000000	9.000000	0.366330	0.827233	5.940663	0.634331	9.000000	3.000000	5.000000
3128	33	The zebra kicks the horse.wav	1	declarative	1	2	154.000000	2992.000000	2838.000000	1.763904	121.878111	71.000000	23.000000	0.258484	0.801326	2.015896	0.598464	15.000000	1.000000	14.000000
3128	80	The turtle was carried by the sheep.wav	2	passive	1	2	33.000000	4666.000000	4633.000000	3.763148	186.490799	3.000000	28.000000	0.153131	0.710619	-12.524761	0.086172	19.000000	0.000000	18.000000
3128	49	The daughter kisses the king.wav	1	declarative	1	2	183.000000	2632.000000	2449.000000	1.719839	144.008618	7.000000	16.000000	0.295361	0.810985	12.697678	0.021780	14.000000	2.000000	12.000000
3128	16	The boy is pushed by his sister.wav	2	passive	1	2	16.000000	3043.000000	3027.000000	2.892532	96.735801	96.000000	26.000000	0.190311	0.856698	2.678800	2.408853	20.000000	0.000000	20.000000
3128	77	The tiger lifts the bear.wav	1	declarative	1	2	163.000000	2032.000000	1869.000000	2.663938	222.084745	96.000000	25.000000	0.388004	0.785159	13.606712	1.553514	14.000000	2.000000	12.000000
3128	43	The chicken was scared by the crow.wav	2	passive	2	1	163.000000	4170.000000	4007.000000	2.190683	143.191152	3.000000	28.000000	0.312827	0.882772	8.312144	0.000000	12.000000	0.000000	11.000000
3128	27	The hero is killed by the robber.wav	2	passive	2	1	93.000000	2975.000000	2882.000000	2.186529	115.140324	88.000000	26.000000	0.374293	0.802986	6.447763	1.295508	14.000000	1.000000	13.000000
3128	34	The kid tickles the mom.wav	1	declarative	1	2	31.000000	2872.000000	2841.000000	2.067922	129.990802	93.000000	28.000000	0.389747	0.838505	15.161685	1.063996	18.000000	1.000000	16.000000
3128	19	The robber shoots the policeman.wav	1	declarative	2	1	57.000000	4959.000000	4902.000000	3.337302	191.809582	96.000000	37.000000	0.333282	0.735958	5.306142	2.378254	18.000000	1.000000	17.000000
3128	75	The bus hits the motorcycle.wav	1	declarative	2	1	31.000000	2448.000000	2417.000000	3.966517	195.824994	96.000000	24.000000	0.316417	0.527198	26.628502	2.987392	13.000000	2.000000	10.000000
3128	47	The pig was followed by the hen.wav	2	passive	2	1	248.000000	3190.000000	2942.000000	2.880349	154.685441	94.000000	22.000000	0.384594	0.696546	-3.959845	1.936793	15.000000	1.000000	14.000000
3128	17	The bird watches the alligator.wav	1	declarative	1	2	48.000000	3406.000000	3358.000000	3.061099	177.139881	4.000000	34.000000	0.313176	0.755287	-9.900020	0.116774	15.000000	1.000000	14.000000
3128	46	The nurse hugs the surgeon.wav	1	declarative	2	1	683.000000	2619.000000	1936.000000	2.144906	121.033122	90.000000	15.000000	0.434348	0.783626	-7.953791	1.268375	4.000000	1.000000	3.000000
3128	40	The fish eats the fisherman.wav	1	declarative	2	1	103.000000	3483.000000	3380.000000	1.834413	105.020573	16.000000	15.000000	0.379827	0.965903	-3.562455	0.322139	6.000000	1.000000	4.000000
3128	28	The grandmother finds the grandson.wav	1	declarative	2	1	453.000000	3160.000000	2707.000000	1.974532	110.146888	96.000000	27.000000	0.460995	0.879991	-1.061416	1.423798	4.000000	3.000000	1.000000
3128	44	The aunt is assisted by her niece.wav	2	passive	2	1	33.000000	6837.000000	6804.000000	2.790763	133.440506	1.000000	20.000000	0.391657	0.961932	-0.940996	0.000000	15.000000	0.000000	14.000000
